"","Country.Name","Region","IncomeGroup","Year","GINI","percentage","school","government","voice","CPI"
"1654","Netherlands","Europe & Central Asia","High income","2009",27.9,118.9804709,121.773323059082,1.739726305,1.464388728,89
"1655","Norway","Europe & Central Asia","High income","2009",26.2,66.97985931,111.694328308105,1.841374755,1.548880458,86
"1656","Nepal","South Asia","Low income","2009",NA,47.07944776,52.8033485412598,-0.950296402,-0.441041797,23
"1657","New Zealand","East Asia & Pacific","High income","2009",NA,55.16218874,124.333549499512,1.851840019,1.4784832,94
"1658","Oman","Middle East & North Africa","High income","2009",NA,85.28215078,101.110527038574,0.383909762,-1.07403779,55
"1659","Pakistan","South Asia","Lower middle income","2009",NA,32.07184826,35.2636604309082,-0.800802648,-0.855752885,24
"1660","Panama","Latin America & Caribbean","Upper middle income","2009",52,134.0951736,70.1822204589844,0.143458605,0.591263115,34
"1661","Peru","Latin America & Caribbean","Upper middle income","2009",48,48.11192962,93.401237487793,-0.41668427,0.083485998,37
"1662","Philippines","East Asia & Pacific","Lower middle income","2009",41.8,65.59038464,84.2525405883789,-0.026584174,-0.027797226,24
"1663","Papua New Guinea","East Asia & Pacific","Lower middle income","2009",41.8,NA,NA,-0.739180982,-0.010511125,21
"1664","Poland","Europe & Central Asia","High income","2009",33.6,75.22591327,96.6772994995117,0.531756818,1.026880741,50
"1665","Puerto Rico","Latin America & Caribbean","High income","2009",NA,133.1303114,85.2310333251953,0.367889881,0.857002437,58
"1666","Portugal","Europe & Central Asia","High income","2009",34.9,61.08227734,106.071563720703,1.156264782,1.128243089,58
"1667","Paraguay","Latin America & Caribbean","Upper middle income","2009",49.7,96.29960728,67.4897537231445,-0.921651125,-0.134577975,21
"1668","Qatar","Middle East & North Africa","High income","2009",NA,80.14416297,91.6693115234375,0.965489089,-1.003544807,70
"1669","Romania","Europe & Central Asia","Upper middle income","2009",28.2,61.1534098,97.9438323974609,-0.359749705,0.464287341,38
"1670","Rwanda","Sub-Saharan Africa","Low income","2009",NA,41.41315015,27.2079296112061,-0.150317341,-1.291988492,33
"1671","Saudi Arabia","Middle East & North Africa","High income","2009",NA,84.85834156,95.677131652832,-0.096417174,-1.822264433,43
"1672","Sudan","Sub-Saharan Africa","Lower middle income","2009",35.4,35.96704522,40.9225692749023,-1.247630119,-1.68687427,15
"1673","Senegal","Sub-Saharan Africa","Low income","2009",NA,65.66856348,NA,-0.51178062,-0.269090861,30
"1674","Singapore","East Asia & Pacific","High income","2009",NA,360.9320798,NA,2.270796537,-0.234220803,92
"1675","Solomon Islands","East Asia & Pacific","Lower middle income","2009",NA,96.9,NA,-1.099490881,0.137840047,28
"1676","Sierra Leone","Sub-Saharan Africa","Low income","2009",NA,40.83601141,NA,-1.203065038,-0.241322547,22
"1677","El Salvador","Latin America & Caribbean","Lower middle income","2009",45.9,61.87160079,69.7499694824219,-0.044886146,0.057646532,34
"1678","Somalia","Sub-Saharan Africa","Low income","2009",NA,NA,NA,-2.228903294,-2.039461374,11
"1679","Serbia","Europe & Central Asia","Upper middle income","2009",28.7,69.59133129,91.4844589233398,-0.039231621,0.335619777,35
"1680","South Sudan","Sub-Saharan Africa","Low income","2009",46.3,94.83576384,NA,NA,NA,NA
"1681","Suriname","Latin America & Caribbean","Upper middle income","2009",NA,87.92066178,75.0695495605469,-0.074501976,0.444832236,37
"1682","Slovak Republic","Europe & Central Asia","High income","2009",27.2,136.701527,91.9837799072266,0.86897558,0.876250327,45
"1683","Slovenia","Europe & Central Asia","High income","2009",24.8,112.6165369,97.7940368652344,1.154733896,1.055124044,66
"1684","Sweden","Europe & Central Asia","High income","2009",26.3,83.14330294,99.6932907104492,2.045358896,1.546039462,92
"1685","Swaziland","Sub-Saharan Africa","Lower middle income","2009",51.5,118.5329805,54.0887718200684,-0.724580526,-1.27179265,36
"1686","Seychelles","Sub-Saharan Africa","High income","2009",NA,225.0231067,75.5235977172852,0.132016599,0.039896928,48
"1687","Chad","Sub-Saharan Africa","Low income","2009",NA,77.10946437,23.0561408996582,-1.445783257,-1.398563266,16
"1688","Togo","Sub-Saharan Africa","Low income","2009",NA,89.08873265,NA,-1.377883792,-0.978558838,28
"1689","Thailand","East Asia & Pacific","Upper middle income","2009",39.8,119.2695547,80.8528289794922,0.267293006,-0.455883652,34
"1690","Tajikistan","Europe & Central Asia","Lower middle income","2009",30.8,69.61386286,83.6792907714844,-1.106588364,-1.332100153,20
"1691","Turkmenistan","Europe & Central Asia","Upper middle income","2009",NA,119.8354481,NA,-1.445099473,-2.082513094,18
"1692","Timor-Leste","East Asia & Pacific","Lower middle income","2009",NA,138.6152201,61.8581886291504,-1.171952128,0.097795025,22
"1693","Tonga","East Asia & Pacific","Upper middle income","2009",37.5,76.71709358,103.871467590332,-0.354441315,-0.046902046,30
"1694","Trinidad and Tobago","Latin America & Caribbean","High income","2009",NA,90.48185333,NA,0.286429167,0.554204643,36
"1695","Tunisia","Middle East & North Africa","Lower middle income","2009",NA,93.01687879,90.7847900390625,0.381387413,-1.358339071,42
"1696","Turkey","Europe & Central Asia","Upper middle income","2009",39,45.93247428,79.8890380859375,0.277977228,-0.055522546,44
"1697","Tanzania","Sub-Saharan Africa","Low income","2009",NA,43.65184708,NA,-0.599288702,-0.160308748,26
"1698","Uganda","Sub-Saharan Africa","Low income","2009",44.2,46.74474975,NA,-0.623772204,-0.509161592,25
"1699","Ukraine","Europe & Central Asia","Lower middle income","2009",25.3,94.42477925,94.9358215332031,-0.833841324,0.059044831,22
"1700","Uruguay","Latin America & Caribbean","High income","2009",46.3,53.39441925,90.0737762451172,0.595912337,1.105794668,67
"1701","United States","North America","High income","2009",NA,24.7658273,95.4182510375977,1.506893635,1.097206473,75
"1702","Uzbekistan","Europe & Central Asia","Lower middle income","2009",NA,68.96354552,94.0329208374023,-0.625495315,-2.102612495,17
"1703","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2009",NA,85.98785035,109.475257873535,0.793689668,1.030366659,64
"1704","Vietnam","East Asia & Pacific","Lower middle income","2009",NA,134.7063177,NA,-0.255260527,-1.482666969,27
"1705","Vanuatu","East Asia & Pacific","Lower middle income","2009",NA,105.3870606,NA,-0.323945403,0.505172074,32
"1706","Samoa","East Asia & Pacific","Upper middle income","2009",NA,82.16493461,86.1270065307617,0.030528929,0.539696455,45
"1707","Kosovo","Europe & Central Asia","Lower middle income","2009",31.8,68.99259141,NA,-0.412111551,-0.116840363,NA
"1708","South Africa","Sub-Saharan Africa","Upper middle income","2009",NA,55.4182616,90.1722717285156,0.480264485,0.570502579,47
"1709","Zambia","Sub-Saharan Africa","Lower middle income","2009",NA,56.12138096,NA,-0.807677329,-0.300324321,30
"1710","Zimbabwe","Sub-Saharan Africa","Low income","2009",NA,69.26086107,NA,-1.54587841,-1.539211273,22
"1711","Afghanistan","South Asia","Low income","2010",NA,54.9673281,53.2468299865723,-1.454683423,-1.404468179,14
"1712","Angola","Sub-Saharan Africa","Lower middle income","2010",NA,105.3377068,28.7813091278076,-1.117896199,-1.120539427,19
"1713","Albania","Europe & Central Asia","Upper middle income","2010",NA,76.54347155,88.4116363525391,-0.282755494,0.123821586,33
"1714","United Arab Emirates","Middle East & North Africa","High income","2010",NA,156.7459264,NA,0.89796114,-0.903512776,63
"1715","Argentina","Latin America & Caribbean","Upper middle income","2010",44.5,34.97101326,101.801116943359,-0.16279,0.361689448,29
"1716","Armenia","Europe & Central Asia","Lower middle income","2010",31.1,66.14728669,NA,-0.183843538,-0.847555041,26
"1717","Australia","East Asia & Pacific","High income","2010",34.7,39.83852123,132.456695556641,1.768755913,1.419765711,87
"1718","Austria","Europe & Central Asia","High income","2010",30.3,98.2598214,98.8622436523438,1.841762662,1.430291057,79
"1719","Azerbaijan","Europe & Central Asia","Upper middle income","2010",NA,74.98598846,NA,-0.806934357,-1.304588437,24
"1720","Burundi","Sub-Saharan Africa","Low income","2010",NA,48.09569624,22.8243103027344,-1.100945234,-0.942693591,18
"1721","Belgium","Europe & Central Asia","High income","2010",28.4,151.1001765,105.78588104248,1.575025916,1.360687137,71
"1722","Benin","Sub-Saharan Africa","Low income","2010",NA,60.99298998,NA,-0.594688594,0.314488977,28
"1723","Burkina Faso","Sub-Saharan Africa","Low income","2010",NA,48.86683091,21.9022006988525,-0.568846405,-0.252950281,31
"1724","Bangladesh","South Asia","Lower middle income","2010",32.1,37.80284267,50.1194190979004,-0.735632539,-0.268095285,24
"1725","Bulgaria","Europe & Central Asia","Upper middle income","2010",35.7,103.2073848,90.4246520996094,0.114835203,0.531485736,36
"1726","Bahrain","Middle East & North Africa","High income","2010",NA,120.4723945,92.8599624633789,0.456938028,-0.965910077,49
"1727","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income","2010",NA,80.96821232,NA,-0.74107039,-0.082464479,32
"1728","Belarus","Europe & Central Asia","Upper middle income","2010",28.6,115.917973,107.05786895752,-1.114167333,-1.555038214,25
"1729","Belize","Latin America & Caribbean","Upper middle income","2010",NA,115.6843276,75.3597869873047,-0.430088371,0.685301244,NA
"1730","Bolivia","Latin America & Caribbean","Lower middle income","2010",NA,75.51162654,83.1342163085938,-0.502310693,-0.039268941,28
"1731","Brazil","Latin America & Caribbean","Upper middle income","2010",NA,22.51738167,NA,-0.035341211,0.571348846,37
"1732","Barbados","Latin America & Caribbean","High income","2010",NA,88.2532247,101.902473449707,1.411678314,1.136577368,78
"1733","Brunei Darussalam","East Asia & Pacific","High income","2010",NA,95.37185661,99.2443237304688,0.901893735,-0.650571167,55
"1734","Bhutan","South Asia","Lower middle income","2010",NA,113.1839938,66.1123886108398,0.584653556,-0.416917801,57
"1735","Botswana","Sub-Saharan Africa","Upper middle income","2010",NA,94.89979632,NA,0.447351903,0.455533296,58
"1736","Central African Republic","Sub-Saharan Africa","Low income","2010",NA,38.31706352,NA,-1.387743354,-1.104218125,21
"1737","Canada","North America","High income","2010",33.6,60.06072927,102.397277832031,1.783194065,1.352596402,89
"1738","Switzerland","Europe & Central Asia","High income","2010",32.5,117.2521767,95.8614730834961,1.876344204,1.584911585,87
"1739","Chile","Latin America & Caribbean","High income","2010",NA,69.063716,94.5737075805664,1.272530079,1.095608711,72
"1740","China","East Asia & Pacific","Upper middle income","2010",NA,48.88929937,84.9211578369141,0.088648684,-1.68054831,35
"1741","Cameroon","Sub-Saharan Africa","Lower middle income","2010",NA,49.12385531,NA,-0.890071929,-1.058277369,22
"1742","Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2010",NA,91.93622391,39.3679618835449,-1.735644341,-1.409102917,21
"1743","Congo, Rep.","Sub-Saharan Africa","Lower middle income","2010",NA,139.817599,NA,-1.227732539,-1.062742472,NA
"1744","Colombia","Latin America & Caribbean","Upper middle income","2010",55.5,33.70084636,102.020622253418,-0.059238378,-0.132379189,35
"1745","Comoros","Sub-Saharan Africa","Low income","2010",NA,68.16080982,NA,-1.743062973,-0.422287345,21
"1746","Cabo Verde","Sub-Saharan Africa","Lower middle income","2010",NA,94.43834597,86.4719696044922,-0.015926674,0.894677579,51
"1747","Costa Rica","Latin America & Caribbean","Upper middle income","2010",48.1,68.21857605,102.18531036377,0.308136851,1.039889574,53
"1748","Cuba","Latin America & Caribbean","Upper middle income","2010",NA,40.2919413,91.8892669677734,-0.361428887,-1.616888046,37
"1749","Cyprus","Europe & Central Asia","High income","2010",31.5,107.6908728,91.440803527832,1.531830311,1.02339077,63
"1750","Czech Republic","Europe & Central Asia","High income","2010",26.6,128.9670771,94.8289031982422,0.905217707,1.014817715,46
"1751","Germany","Europe & Central Asia","High income","2010",30.7,79.30307822,103.983703613281,1.571171761,1.297783494,79
"1752","Djibouti","Middle East & North Africa","Lower middle income","2010",NA,NA,NA,-0.972098351,-1.265670776,32
"1753","Dominica","Latin America & Caribbean","Upper middle income","2010",NA,89.13376692,96.9340972900391,0.649909198,0.982540607,52
"1754","Denmark","Europe & Central Asia","High income","2010",27.3,94.09997979,119.569389343262,2.096789598,1.541957259,93
"1755","Dominican Republic","Latin America & Caribbean","Upper middle income","2010",47.2,55.90716607,76.0154571533203,-0.643543899,0.073861636,30
"1756","Algeria","Middle East & North Africa","Upper middle income","2010",NA,69.86666176,97.1719207763672,-0.4795416,-1.02233839,29
"1757","Ecuador","Latin America & Caribbean","Upper middle income","2010",49.3,60.30323871,88.7389373779297,-0.716598332,-0.2310853,25
"1758","Eritrea","Sub-Saharan Africa","Low income","2010",NA,28.13432287,34.1042289733887,-1.357186317,-2.198293447,26
"1759","Spain","Europe & Central Asia","High income","2010",35.3,52.34357293,124.384063720703,0.994798839,1.122543097,61
"1760","Estonia","Europe & Central Asia","High income","2010",32,143.8001515,105.296241760254,1.085700631,1.105651855,65
"1761","Ethiopia","Sub-Saharan Africa","Low income","2010",33.2,NA,34.808219909668,-0.432230085,-1.344842553,27
"1762","Finland","Europe & Central Asia","High income","2010",27.7,76.08979156,107.272590637207,2.2293396,1.486713052,92
"1763","Fiji","East Asia & Pacific","Upper middle income","2010",NA,121.7308549,NA,-0.724238753,-1.106355906,NA
"1764","France","Europe & Central Asia","High income","2010",33.7,53.96843903,111.32689666748,1.430300951,1.202856779,68
"1765","Gabon","Sub-Saharan Africa","Upper middle income","2010",NA,89.15766725,NA,-0.772148669,-0.865145862,28
"1766","United Kingdom","Europe & Central Asia","High income","2010",34.4,59.03396277,101.90885925293,1.568379402,1.289994001,76
"1767","Georgia","Europe & Central Asia","Lower middle income","2010",42.1,87.71559726,NA,0.309259713,-0.160890982,38
"1768","Ghana","Sub-Saharan Africa","Lower middle income","2010",NA,75.37781579,NA,-0.037885677,0.514730036,41
"1769","Guinea","Sub-Saharan Africa","Low income","2010",NA,NA,NA,-1.108981013,-0.917965651,20
"1770","Guinea-Bissau","Sub-Saharan Africa","Low income","2010",50.7,55.15023245,NA,-1.029506087,-0.822992742,21
"1771","Equatorial Guinea","Sub-Saharan Africa","Upper middle income","2010",NA,144.668225,NA,-1.679617643,-1.860195398,19
"1772","Greece","Europe & Central Asia","High income","2010",34.1,52.82909793,104.979263305664,0.556039333,0.897718072,35
"1773","Grenada","Latin America & Caribbean","Upper middle income","2010",NA,73.06352768,107.799026489258,0.175972864,0.791172504,NA
"1774","Guatemala","Latin America & Caribbean","Lower middle income","2010",NA,62.1148985,63.1428718566895,-0.697995007,-0.303307742,32
"1775","Guyana","Latin America & Caribbean","Upper middle income","2010",NA,130.4918883,88.6422805786133,-0.106227115,0.066198118,27
"1776","Honduras","Latin America & Caribbean","Lower middle income","2010",53.4,109.4418382,72.6365966796875,-0.641687334,-0.503610969,24
"1777","Croatia","Europe & Central Asia","Upper middle income","2010",32.4,75.89763047,100.713912963867,0.622320652,0.47642827,41
"1778","Haiti","Latin America & Caribbean","Low income","2010",NA,80.09117744,NA,-1.629203439,-0.711512923,22
"1779","Hungary","Europe & Central Asia","High income","2010",29.4,158.3526979,99.9341812133789,0.666669607,0.894202769,47
"1780","Indonesia","East Asia & Pacific","Lower middle income","2010",NA,46.70127388,76.5401916503906,-0.214305162,-0.037774231,28
"1781","India","South Asia","Lower middle income","2010",NA,49.68889125,63.2909393310547,0.025990726,0.443272382,33
"1782","Ireland","Europe & Central Asia","High income","2010",32.3,189.5901731,123.462608337402,1.349588037,1.324431896,80
"1783","Iraq","Middle East & North Africa","Upper middle income","2010",NA,73.49747962,NA,-1.197090387,-0.991854608,15
"1784","Iceland","Europe & Central Asia","High income","2010",26.2,97.13545636,109.289772033691,1.585731506,1.44575274,85
